aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4842833578586578,0.4240252375602722,0.4878626465797424,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0157166421413421,0.0121373534202575,0.0759747624397277,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,15.76885986328125,15.628084182739258,16.555707931518555,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4842833578586578,0.4240252375602722,0.4878626465797424,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0151473999023437,0.0107050657272338,0.0167548775672912,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,31.543785095214844,31.48066711425781,33.15563201904297,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8151473999023438,0.8107050657272339,0.8167548775672913,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0151473999023437,0.0107050657272338,0.0167548775672912,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,31.543785095214844,31.48066711425781,33.15563201904297,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8151473999023438,0.8107050657272339,0.8167548775672913,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0288438558578491,0.0278604388236999,0.0300354123115539,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,43.18183517456055,43.16829299926758,46.05548858642578,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9288438558578492,0.9278604388237,0.930035412311554,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0288438558578491,0.0278604388236999,0.0300354123115539,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,43.18183517456055,43.16829299926758,46.05548858642578,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__walking_hiking,zero_history,300,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9288438558578492,0.9278604388237,0.930035412311554,19,96,428,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0942355394363403,0.0636710524559021,0.0971478223800659,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,10.888835906982422,10.507125854492188,11.118489265441896,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5942355394363403,0.5636710524559021,0.5971478223800659,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0951562523841857,0.0704849362373352,0.0971478223800659,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0361328125,0.0,0.056640625,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,10.961101531982422,10.620407104492188,11.118489265441896,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5951562523841858,0.5704849362373352,0.5971478223800659,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0656814098358153,0.0463860750198363,0.0754377365112304,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,22.5058536529541,21.473974227905277,22.551212310791016,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8656814098358154,0.8463860750198364,0.8754377365112305,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0656814098358153,0.0466637134552001,0.0754377365112304,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0234375,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,22.5058536529541,21.520849227905277,22.551212310791016,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8656814098358154,0.8466637134552002,0.8754377365112305,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0363224506378173,0.0270012974739074,0.0457384943962096,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,31.094167709350582,29.34105682373047,31.10801124572754,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9363224506378174,0.9270012974739076,0.9457384943962096,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0363224506378173,0.0276152849197387,0.0457384943962096,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.1107940673828125,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,31.094167709350582,29.562644958496094,31.10801124572754,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9363224506378174,0.9276152849197388,0.9457384943962096,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0800011754035949,0.0552031993865966,0.0805481672286987,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,14.642390251159668,14.028827667236328,14.65297794342041,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.580001175403595,0.5552031993865967,0.5805481672286987,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0805481672286987,0.0556223392486572,0.0808296799659729,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0207061767578125,0.0,0.0417022705078125,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,14.642390251159668,14.070240020751951,14.736382484436035,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5805481672286987,0.5556223392486572,0.5808296799659729,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.072252345085144,0.0471976518630981,0.0724164962768554,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,29.819929122924805,28.64058494567871,29.923057556152344,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.872252345085144,0.8471976518630981,0.8724164962768555,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.072252345085144,0.0507790565490722,0.072580587863922,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0390625,0.0,0.046875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,29.819929122924805,28.73433494567871,30.001182556152344,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.872252345085144,0.8507790565490723,0.8725805878639221,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0368801116943359,0.0175367355346679,0.0395915269851684,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,41.12400817871094,39.06105041503906,41.40764236450195,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.936880111694336,0.917536735534668,0.9395915269851683,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0368801116943359,0.0176470637321471,0.043611979484558,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0416717529296875,0.0,0.1041717529296875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,41.12400817871094,39.14439392089844,41.61598587036133,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,180,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.936880111694336,0.9176470637321472,0.943611979484558,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0542213320732116,0.0369972586631774,0.0546135306358337,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,16.351530075073242,16.013174057006836,16.69647216796875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5542213320732117,0.5369972586631775,0.5546135306358337,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0546135306358337,0.0369972586631774,0.0593419671058654,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0221405029296875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,16.395811080932617,16.013174057006836,16.69647216796875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5546135306358337,0.5369972586631775,0.5593419671058655,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0636793494224547,0.0432345986366271,0.0686640262603759,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,33.76173782348633,32.19906234741211,33.79368591308594,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8636793494224548,0.8432345986366272,0.868664026260376,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0636793494224547,0.0432543277740478,0.0686640262603759,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.00390625,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,33.76173782348633,32.20687484741211,33.79368591308594,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8636793494224548,0.8432543277740479,0.868664026260376,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0351499080657958,0.0242489337921142,0.0491371512413024,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,46.833309173583984,44.09277725219727,47.00791931152344,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.935149908065796,0.9242489337921144,0.9491371512413024,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0351499080657958,0.0245069026947021,0.0495413303375243,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0543365478515625,0.0,0.15625,144,2063,10149,False
