aggregation_version,seed,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,value,users,sessions,origins,aggregation,source_file,source_sha256
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,false,mean_interval_width_bpm,35.15449142456055,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,false,picp,0.909312665462494,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,true,absolute_coverage_error,0.0149639010429382,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,true,conformal_adjustment_bpm,0.3370513916015625,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,true,mean_interval_width_bpm,35.82818984985352,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,history_informed,300,0.9,true,picp,0.9149639010429382,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,false,absolute_coverage_error,0.0534862279891967,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,false,mean_interval_width_bpm,8.708593368530273,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,false,picp,0.5534862279891968,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,true,absolute_coverage_error,0.0534862279891967,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,true,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,true,mean_interval_width_bpm,8.708593368530273,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.5,true,picp,0.5534862279891968,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,false,absolute_coverage_error,0.0428068757057189,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,false,mean_interval_width_bpm,17.941120147705078,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,false,picp,0.842806875705719,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,true,absolute_coverage_error,0.0464261889457702,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,true,conformal_adjustment_bpm,0.0946197509765625,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,true,mean_interval_width_bpm,18.13009452819824,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.8,true,picp,0.8464261889457703,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,false,absolute_coverage_error,0.0320362210273742,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,false,mean_interval_width_bpm,24.593151092529297,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,false,picp,0.9320362210273744,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,true,absolute_coverage_error,0.0393624663352966,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,true,conformal_adjustment_bpm,0.28515625,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,true,mean_interval_width_bpm,25.1622257232666,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,60,0.9,true,picp,0.9393624663352966,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,false,absolute_coverage_error,0.0868967175483703,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,false,mean_interval_width_bpm,11.512434005737305,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,false,picp,0.5868967175483704,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,true,absolute_coverage_error,0.1003604531288147,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,true,conformal_adjustment_bpm,0.125457763671875,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,true,mean_interval_width_bpm,11.763258934020996,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.5,true,picp,0.6003604531288147,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,false,absolute_coverage_error,0.0530969023704528,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,false,mean_interval_width_bpm,23.399457931518555,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,false,picp,0.8530969023704529,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,true,absolute_coverage_error,0.0663045763969421,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,true,conformal_adjustment_bpm,0.4609375,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,true,mean_interval_width_bpm,24.320838928222656,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.8,true,picp,0.8663045763969421,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,false,absolute_coverage_error,0.0227501153945922,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,false,mean_interval_width_bpm,31.93141365051269,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,false,picp,0.9227501153945924,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,true,absolute_coverage_error,0.0321927428245544,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,true,conformal_adjustment_bpm,0.6339263916015625,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,true,mean_interval_width_bpm,33.19847106933594,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,180,0.9,true,picp,0.9321927428245544,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,false,absolute_coverage_error,0.0853552818298339,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,false,mean_interval_width_bpm,12.964397430419922,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,false,picp,0.585355281829834,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,true,absolute_coverage_error,0.0853552818298339,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,true,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,true,mean_interval_width_bpm,12.964397430419922,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.5,true,picp,0.585355281829834,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,false,absolute_coverage_error,0.0474413156509399,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,false,mean_interval_width_bpm,26.353612899780277,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,false,picp,0.8474413156509399,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,true,absolute_coverage_error,0.0474413156509399,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,true,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,true,mean_interval_width_bpm,26.353612899780277,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.8,true,picp,0.8474413156509399,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.9,false,absolute_coverage_error,0.0209546446800231,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.9,false,conformal_adjustment_bpm,0.0,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.9,false,mean_interval_width_bpm,35.26611328125,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.9,false,picp,0.9209546446800232,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
0.22.0,20260723,held_sport,running,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__running,zero_history,300,0.9,true,absolute_coverage_error,0.0258514642715453,88,8431,60542,"origin-within-session, session-within-user, equal-user mean",seed_20260723/held_sport/running/interval_metrics.csv,bddce0fcf73abc80f4f4dc3c08e622f8a82e83f3734f2364fe4ba80b24578733
