model_version,regime,mode,horizon_seconds,nominal_coverage,calibrated,picp,absolute_coverage_error,mean_interval_width_bpm,conformal_adjustment_bpm,users,sessions,origins
0.12.0,joint_user_sport__outdoor_cycling,zero_history,180,0.9,True,0.8471721410751343,0.0528278589248657,35.28388977050781,0.4375,77,6097,37856
0.12.0,joint_user_sport__outdoor_cycling,zero_history,300,0.9,True,0.833279013633728,0.066720986366272,37.9077033996582,0.5260467529296875,77,6097,37856
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.5,False,0.491957813501358,0.0080421864986419,9.51994514465332,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.5,False,0.4872429072856903,0.0127570927143096,12.818193435668944,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.5,False,0.5263558030128479,0.0263558030128479,14.218729972839355,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.5,True,0.4932422339916229,0.006757766008377,9.54924201965332,0.0146484375,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.5,True,0.4872429072856903,0.0127570927143096,12.818193435668944,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.5,True,0.5263558030128479,0.0263558030128479,14.218729972839355,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.8,False,0.8028926253318787,0.0028926253318786,19.44218635559082,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.8,False,0.8150262236595154,0.0150262236595153,26.53149032592773,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.8,False,0.8206114172935486,0.0206114172935485,29.94254875183105,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.8,True,0.8057895302772522,0.0057895302772521,19.50078010559082,0.029296875,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.8,True,0.8150262236595154,0.0150262236595153,26.53149032592773,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.8,True,0.8206114172935486,0.0206114172935485,29.94254875183105,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.9,False,0.9025906920433044,0.0025906920433044,26.696441650390625,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.9,False,0.9107658863067628,0.0107658863067626,37.2252311706543,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.9,False,0.92436021566391,0.0243602156639098,41.71060562133789,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,60,0.9,True,0.9045458436012268,0.0045458436012267,26.80426406860352,0.0539093017578125,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,180,0.9,True,0.9107658863067628,0.0107658863067626,37.2252311706543,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,history_informed,300,0.9,True,0.92436021566391,0.0243602156639098,41.71060562133789,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.5,False,0.4577596485614776,0.0422403514385223,8.950634002685547,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.5,False,0.4695926904678345,0.0304073095321655,11.645995140075684,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.5,False,0.4845021963119507,0.0154978036880493,12.747602462768556,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.5,True,0.4577596485614776,0.0422403514385223,8.950634002685547,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.5,True,0.4695926904678345,0.0304073095321655,11.645995140075684,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.5,True,0.4845021963119507,0.0154978036880493,12.747602462768556,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.8,False,0.7815760374069214,0.0184239625930786,18.01606559753418,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.8,False,0.7819063663482666,0.0180936336517334,23.62339401245117,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.8,False,0.7908005714416504,0.0091994285583496,26.456768035888672,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.8,True,0.7815760374069214,0.0184239625930786,18.01606559753418,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.8,True,0.7819063663482666,0.0180936336517334,23.62339401245117,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.8,True,0.7908005714416504,0.0091994285583496,26.456768035888672,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.9,False,0.8903384208679199,0.0096615791320801,24.534019470214844,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.9,False,0.888434648513794,0.011565351486206,32.97865676879883,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.9,False,0.8925451636314392,0.0074548363685608,36.873817443847656,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,60,0.9,True,0.8906933665275574,0.0093066334724426,24.565269470214844,0.015625,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,180,0.9,True,0.888434648513794,0.011565351486206,32.97865676879883,0.0,118,1571,11591
0.12.0,unseen_sport__indoor_virtual_cycling,zero_history,300,0.9,True,0.8925451636314392,0.0074548363685608,36.873817443847656,0.0,118,1571,11591
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.5,False,0.4857150614261627,0.0142849385738372,10.414420127868652,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.5,False,0.5491541028022766,0.0491541028022766,13.881376266479492,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.5,False,0.4338677525520324,0.0661322474479675,15.238856315612791,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.5,True,0.4887822568416595,0.0112177431583404,10.443717002868652,0.0146484375,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.5,True,0.5491541028022766,0.0491541028022766,13.881376266479492,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.5,True,0.4338677525520324,0.0661322474479675,15.238856315612791,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.8,False,0.8290013074874878,0.0290013074874877,20.986391067504883,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.8,False,0.7824288010597229,0.0175711989402771,28.172807693481445,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.8,False,0.7345931529998779,0.0654068470001221,31.51598358154297,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.8,True,0.8292255401611328,0.0292255401611327,21.044984817504883,0.029296875,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.8,True,0.7824288010597229,0.0175711989402771,28.172807693481445,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.8,True,0.7345931529998779,0.0654068470001221,31.51598358154297,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,60,0.9,False,0.9079700112342834,0.0079700112342834,28.55227279663086,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,180,0.9,False,0.8659237623214722,0.0340762376785278,39.01057434082031,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,history_informed,300,0.9,False,0.9079867601394652,0.0079867601394653,43.35966110229492,0.0,18,234,1523
